timestamp,fecha,hora,costo_usd,costo_clp,barra
2022-07-01 01:00:00,2022-07-01,1,129.47,119.1085,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 02:00:00,2022-07-01,2,113.41,104.3338,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 03:00:00,2022-07-01,3,107.83,99.2004,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 04:00:00,2022-07-01,4,107.83,99.2004,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 05:00:00,2022-07-01,5,112.21,103.2298,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 06:00:00,2022-07-01,6,116.85,107.4985,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 07:00:00,2022-07-01,7,124.78,114.7939,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 08:00:00,2022-07-01,8,122.68,112.8619,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 09:00:00,2022-07-01,9,108.83,100.1203,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 10:00:00,2022-07-01,10,86.79,79.8442,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 11:00:00,2022-07-01,11,135.72,124.8583,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 12:00:00,2022-07-01,12,147.7,135.8796,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 13:00:00,2022-07-01,13,147.03,135.2632,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 14:00:00,2022-07-01,14,137.02,126.0543,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 15:00:00,2022-07-01,15,131.75,121.2061,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 16:00:00,2022-07-01,16,127.65,117.4342,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 17:00:00,2022-07-01,17,172.7,158.8788,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 18:00:00,2022-07-01,18,345.23,317.6012,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 19:00:00,2022-07-01,19,386.62,355.6788,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 20:00:00,2022-07-01,20,385.22,354.3908,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 21:00:00,2022-07-01,21,374.08,344.1424,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 22:00:00,2022-07-01,22,292.28,268.8888,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-01 23:00:00,2022-07-01,23,166.7,153.359,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 00:00:00,2022-07-01,24,135.67,124.8123,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 01:00:00,2022-07-02,1,96.76,90.1881,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 02:00:00,2022-07-02,2,96.76,90.1881,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 03:00:00,2022-07-02,3,114.85,107.0494,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 04:00:00,2022-07-02,4,116.49,108.578,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 05:00:00,2022-07-02,5,118.21,110.1812,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 06:00:00,2022-07-02,6,119.42,111.309,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 07:00:00,2022-07-02,7,119.42,111.309,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 08:00:00,2022-07-02,8,114.22,106.4622,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 09:00:00,2022-07-02,9,14.97,13.9532,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 10:00:00,2022-07-02,10,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 11:00:00,2022-07-02,11,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 12:00:00,2022-07-02,12,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 13:00:00,2022-07-02,13,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 14:00:00,2022-07-02,14,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 15:00:00,2022-07-02,15,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 16:00:00,2022-07-02,16,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 17:00:00,2022-07-02,17,41.86,39.0169,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 18:00:00,2022-07-02,18,137.71,128.3567,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 19:00:00,2022-07-02,19,147.29,137.2861,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 20:00:00,2022-07-02,20,143.99,134.2102,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 21:00:00,2022-07-02,21,138.22,128.8321,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 22:00:00,2022-07-02,22,133.77,124.6843,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-02 23:00:00,2022-07-02,23,133.77,124.6843,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 00:00:00,2022-07-02,24,131.21,122.2982,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 01:00:00,2022-07-03,1,127.69,119.0173,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 02:00:00,2022-07-03,2,126.41,117.8242,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 03:00:00,2022-07-03,3,119.42,111.309,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 04:00:00,2022-07-03,4,114.46,106.6859,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 05:00:00,2022-07-03,5,122.41,114.0959,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 06:00:00,2022-07-03,6,113.14,105.4555,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 07:00:00,2022-07-03,7,109.78,102.3237,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 08:00:00,2022-07-03,8,94.35,87.9418,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 09:00:00,2022-07-03,9,23.35,21.7641,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 10:00:00,2022-07-03,10,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 11:00:00,2022-07-03,11,32.68,30.4604,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 12:00:00,2022-07-03,12,81.71,76.1603,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 13:00:00,2022-07-03,13,81.71,76.1603,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 14:00:00,2022-07-03,14,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 15:00:00,2022-07-03,15,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 16:00:00,2022-07-03,16,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 17:00:00,2022-07-03,17,73.15,68.1817,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 18:00:00,2022-07-03,18,139.38,129.9133,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 19:00:00,2022-07-03,19,151.24,140.9678,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 20:00:00,2022-07-03,20,151.24,140.9678,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 21:00:00,2022-07-03,21,151.24,140.9678,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 22:00:00,2022-07-03,22,151.24,140.9678,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-03 23:00:00,2022-07-03,23,145.57,135.6829,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 00:00:00,2022-07-03,24,136.61,127.3315,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 01:00:00,2022-07-04,1,124.31,115.8669,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 02:00:00,2022-07-04,2,118.51,110.4608,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 03:00:00,2022-07-04,3,119.84,111.7005,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 04:00:00,2022-07-04,4,122.33,114.0214,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 05:00:00,2022-07-04,5,124.49,116.0346,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 06:00:00,2022-07-04,6,128.24,119.5299,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 07:00:00,2022-07-04,7,128.24,119.5299,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 08:00:00,2022-07-04,8,121.0,112.7817,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 09:00:00,2022-07-04,9,82.89,77.2601,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 10:00:00,2022-07-04,10,82.31,76.7195,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 11:00:00,2022-07-04,11,97.33,90.7194,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 12:00:00,2022-07-04,12,111.42,103.8524,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 13:00:00,2022-07-04,13,106.92,99.658,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 14:00:00,2022-07-04,14,47.21,44.0035,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 15:00:00,2022-07-04,15,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 16:00:00,2022-07-04,16,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 17:00:00,2022-07-04,17,77.52,72.2548,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 18:00:00,2022-07-04,18,139.05,129.6057,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 19:00:00,2022-07-04,19,149.84,139.6629,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 20:00:00,2022-07-04,20,149.5,139.346,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 21:00:00,2022-07-04,21,143.12,133.3993,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 22:00:00,2022-07-04,22,136.71,127.4247,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-04 23:00:00,2022-07-04,23,136.26,127.0052,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 00:00:00,2022-07-04,24,124.65,116.1838,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 01:00:00,2022-07-05,1,116.86,109.2103,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 02:00:00,2022-07-05,2,119.63,111.799,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 03:00:00,2022-07-05,3,117.12,109.4533,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 04:00:00,2022-07-05,4,116.73,109.0889,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 05:00:00,2022-07-05,5,116.66,109.0234,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 06:00:00,2022-07-05,6,120.66,112.7616,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 07:00:00,2022-07-05,7,137.8,128.7796,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 08:00:00,2022-07-05,8,127.52,119.1725,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 09:00:00,2022-07-05,9,109.24,102.0892,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 10:00:00,2022-07-05,10,91.72,85.716,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 11:00:00,2022-07-05,11,82.02,76.651,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 12:00:00,2022-07-05,12,82.02,76.651,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 13:00:00,2022-07-05,13,57.58,53.8108,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 14:00:00,2022-07-05,14,50.82,47.4933,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 15:00:00,2022-07-05,15,50.82,47.4933,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 16:00:00,2022-07-05,16,50.82,47.4933,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 17:00:00,2022-07-05,17,96.41,90.099,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 18:00:00,2022-07-05,18,140.18,131.0038,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 19:00:00,2022-07-05,19,136.08,127.1722,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 20:00:00,2022-07-05,20,123.91,115.7989,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 21:00:00,2022-07-05,21,150.17,140.3399,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 22:00:00,2022-07-05,22,150.17,140.3399,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-05 23:00:00,2022-07-05,23,150.17,140.3399,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 00:00:00,2022-07-05,24,135.63,126.7517,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 01:00:00,2022-07-06,1,121.41,112.6114,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 02:00:00,2022-07-06,2,120.67,111.9251,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 03:00:00,2022-07-06,3,112.25,104.1152,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 04:00:00,2022-07-06,4,99.15,91.9646,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 05:00:00,2022-07-06,5,104.06,96.5188,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 06:00:00,2022-07-06,6,121.46,112.6578,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 07:00:00,2022-07-06,7,125.7,116.5905,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 08:00:00,2022-07-06,8,147.56,136.8663,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 09:00:00,2022-07-06,9,139.62,129.5017,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 10:00:00,2022-07-06,10,127.7,118.4456,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 11:00:00,2022-07-06,11,131.88,122.3227,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 12:00:00,2022-07-06,12,123.89,114.9117,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 13:00:00,2022-07-06,13,80.44,74.6105,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 14:00:00,2022-07-06,14,80.44,74.6105,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 15:00:00,2022-07-06,15,14.75,13.6811,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 16:00:00,2022-07-06,16,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 17:00:00,2022-07-06,17,94.52,87.6701,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 18:00:00,2022-07-06,18,141.78,131.5052,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 19:00:00,2022-07-06,19,149.51,138.675,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 20:00:00,2022-07-06,20,149.51,138.675,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 21:00:00,2022-07-06,21,149.51,138.675,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 22:00:00,2022-07-06,22,149.51,138.675,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-06 23:00:00,2022-07-06,23,149.51,138.675,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 00:00:00,2022-07-06,24,149.51,138.675,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 01:00:00,2022-07-07,1,137.7,130.6098,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 02:00:00,2022-07-07,2,129.73,123.0502,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 03:00:00,2022-07-07,3,128.28,121.6749,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 04:00:00,2022-07-07,4,126.38,119.8727,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 05:00:00,2022-07-07,5,128.41,121.7982,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 06:00:00,2022-07-07,6,128.41,121.7982,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 07:00:00,2022-07-07,7,184.69,175.1803,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 08:00:00,2022-07-07,8,234.5,222.4256,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 09:00:00,2022-07-07,9,132.96,126.1139,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 10:00:00,2022-07-07,10,88.17,83.6301,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 11:00:00,2022-07-07,11,126.29,119.7873,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 12:00:00,2022-07-07,12,86.86,82.3876,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 13:00:00,2022-07-07,13,103.75,98.4079,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 14:00:00,2022-07-07,14,17.69,16.7791,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 15:00:00,2022-07-07,15,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 16:00:00,2022-07-07,16,71.59,67.9038,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 17:00:00,2022-07-07,17,151.99,144.164,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 18:00:00,2022-07-07,18,187.44,177.7887,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 19:00:00,2022-07-07,19,237.07,224.8633,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 20:00:00,2022-07-07,20,160.54,152.2738,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 21:00:00,2022-07-07,21,152.27,144.4296,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 22:00:00,2022-07-07,22,154.31,146.3646,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-07 23:00:00,2022-07-07,23,140.92,133.664,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 00:00:00,2022-07-07,24,135.91,128.912,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 01:00:00,2022-07-08,1,129.42,125.8817,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 02:00:00,2022-07-08,2,123.74,120.357,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 03:00:00,2022-07-08,3,115.22,112.0699,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 04:00:00,2022-07-08,4,129.42,125.8817,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 05:00:00,2022-07-08,5,128.01,124.5102,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 06:00:00,2022-07-08,6,131.07,127.4866,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 07:00:00,2022-07-08,7,130.38,126.8154,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 08:00:00,2022-07-08,8,131.8,128.1966,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 09:00:00,2022-07-08,9,137.4,133.6435,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 10:00:00,2022-07-08,10,113.77,110.6595,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 11:00:00,2022-07-08,11,90.38,87.909,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 12:00:00,2022-07-08,12,87.02,84.6409,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 13:00:00,2022-07-08,13,74.21,72.1811,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 14:00:00,2022-07-08,14,73.6,71.5878,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 15:00:00,2022-07-08,15,76.19,74.107,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 16:00:00,2022-07-08,16,114.31,111.1848,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 17:00:00,2022-07-08,17,144.23,140.2868,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 18:00:00,2022-07-08,18,144.23,140.2868,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 19:00:00,2022-07-08,19,133.21,129.568,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 20:00:00,2022-07-08,20,126.84,123.3722,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 21:00:00,2022-07-08,21,126.1,122.6524,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 22:00:00,2022-07-08,22,130.38,126.8154,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-08 23:00:00,2022-07-08,23,133.2,129.5583,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 00:00:00,2022-07-08,24,151.55,147.4066,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 01:00:00,2022-07-09,1,127.43,122.2946,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 02:00:00,2022-07-09,2,124.33,119.3195,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 03:00:00,2022-07-09,3,117.45,112.7168,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 04:00:00,2022-07-09,4,111.11,106.6323,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 05:00:00,2022-07-09,5,120.18,115.3368,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 06:00:00,2022-07-09,6,114.85,110.2216,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 07:00:00,2022-07-09,7,77.65,74.5207,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 08:00:00,2022-07-09,8,53.84,51.6703,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 09:00:00,2022-07-09,9,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 10:00:00,2022-07-09,10,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 11:00:00,2022-07-09,11,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 12:00:00,2022-07-09,12,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 13:00:00,2022-07-09,13,30.21,28.9925,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 14:00:00,2022-07-09,14,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 15:00:00,2022-07-09,15,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 16:00:00,2022-07-09,16,74.03,71.0466,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 17:00:00,2022-07-09,17,134.84,129.406,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 18:00:00,2022-07-09,18,149.61,143.5807,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 19:00:00,2022-07-09,19,155.57,149.3005,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 20:00:00,2022-07-09,20,154.57,148.3408,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 21:00:00,2022-07-09,21,152.84,146.6806,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 22:00:00,2022-07-09,22,150.57,144.502,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-09 23:00:00,2022-07-09,23,147.69,141.7381,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 00:00:00,2022-07-09,24,134.87,129.4347,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 01:00:00,2022-07-10,1,122.52,117.5824,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 02:00:00,2022-07-10,2,122.52,117.5824,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 03:00:00,2022-07-10,3,122.52,117.5824,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 04:00:00,2022-07-10,4,122.52,117.5824,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 05:00:00,2022-07-10,5,122.52,117.5824,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 06:00:00,2022-07-10,6,122.52,117.5824,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 07:00:00,2022-07-10,7,106.06,101.7858,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 08:00:00,2022-07-10,8,87.67,84.1369,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 09:00:00,2022-07-10,9,9.45,9.0692,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 10:00:00,2022-07-10,10,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 11:00:00,2022-07-10,11,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 12:00:00,2022-07-10,12,0.0,0.0,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 13:00:00,2022-07-10,13,29.02,27.8505,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 14:00:00,2022-07-10,14,44.23,42.4475,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 15:00:00,2022-07-10,15,20.76,19.9234,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 16:00:00,2022-07-10,16,77.68,74.5495,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
2022-07-10 17:00:00,2022-07-10,17,110.99,106.5171,BA S/E NUEVA PAN DE AZUCAR 500KV BPA
